company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct,ch_company_name,company_number,company_type,company_status,sic_codes,industry_sector,incorporation_date,company_age_years,region,accounts_type,officer_count,active_officer_count,director_count,secretary_count,filing_count,recent_filing_days,annual_accounts_count,has_charges,charge_count,psc_count,has_website,website_domain,has_https,http_status,domain_variant,orders_per_company_year,value_quintile,frequency_tier,is_active_12m,is_active_6m,is_churned,ch_matched,recency_days_missing,first_order_days_ago_missing,avg_days_between_orders_missing,std_days_between_orders_missing,min_days_between_orders_missing,max_days_between_orders_missing,avg_quantity_missing,avg_unit_price_missing,avg_margin_missing,revenue_trend_slope_missing,revenue_trend_pct_missing,company_age_years_missing,officer_count_missing,active_officer_count_missing,filing_count_missing,recent_filing_days_missing,annual_accounts_count_missing,charge_count_missing,psc_count_missing,median_quantity_missing,max_quantity_missing,min_quantity_missing,std_quantity_missing,median_unit_price_missing,max_unit_price_missing,median_margin_missing,peak_month_missing,director_count_missing,secretary_count_missing,http_status_missing
Eastern Industries 253,1192.0,1192.0,0,1,1618.1727272727271,1618.1727272727271,1618.1727272727271,0.0,1618.1727272727271,1618.1727272727271,43.25,84.75996629996197,0.0,170.0,1.0,130.0,130.0,130.0,130.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,10.0,1,0.0,0.0,0.0,1618.1727272727271,0.0,0.0,100.0,0.0,RapidWork 252,12598282,ltd,dissolved,47910,Wholesale & Retail,2020-05-12,5.7,South Croydon,Unknown,1.0,1.0,1.0,0.0,3.0,1567.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.175438596491228,3,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Mega Systems 255,2460.0,3190.0,730,2,410.92390476190474,205.46195238095237,205.46195238095237,121.97585241117648,291.71190476190475,119.212,730.0,84.75996629996197,730.0,730.0,1.0006849315068491,20.0,20.0,20.0,20.0,0.0,17.502714285714283,17.502714285714283,17.502714285714283,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,6.5,8,100.0,50.0,100.0,50.0,50.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.0,5.0,1,86.24995238095218,41.978551932103656,0.0,410.92390476190474,0.0,0.0,100.0,0.0,Dynamic Productions 256,07100247,ltd,active,18129,Manufacturing,2009-12-09,16.2,Warwickshire,micro-entity,3.0,3.0,2.0,1.0,57.0,19.0,16.0,True,1.0,5.0,True,twenty10digital.com,True,405.0,com,0.1234567901234568,1,occasional,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinnacle Print 257,2607.0,2607.0,0,1,121.16666666666666,121.16666666666666,121.16666666666666,0.0,121.16666666666666,121.16666666666666,43.25,84.75996629996197,0.0,170.0,1.0,500.0,350.0,625.0,175.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,21.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21.0,12.0,1,0.0,0.0,0.0,121.16666666666666,0.0,100.0,0.0,0.0,Northern Manufacturing 258,10946344,ltd,active,86900,Health & Social,2017-09-05,8.4,West Sussex,total-exemption-full,1.0,1.0,1.0,0.0,22.0,34.0,8.0,False,0.0,1.0,True,txm.com,True,200.0,com,0.119047619047619,1,one_time,False,False,True,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
PinnacleManu 193,1696.0,1696.0,0,1,756.9555555555555,756.9555555555555,756.9555555555555,0.0,756.9555555555555,756.9555555555555,43.25,84.75996629996197,0.0,170.0,1.0,500.0,500.0,500.0,500.0,0.0,1.816693333333333,1.816693333333333,1.816693333333333,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.0,6.0,1,0.0,0.0,0.0,756.9555555555555,0.0,0.0,100.0,0.0,Sterling Enterprises 194,08552976,ltd,dissolved,18129,Manufacturing,2013-06-03,12.7,Southampton,micro-entity,2.0,1.0,1.0,0.0,35.0,365.0,8.0,True,1.0,2.0,True,thinkpa.com,False,403.0,com,0.0787401574803149,2,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee & Brown 264,1571.0,1571.0,0,1,307.29583333333335,307.29583333333335,307.29583333333335,0.0,307.29583333333335,307.29583333333335,43.25,84.75996629996197,0.0,170.0,1.0,200.0,200.0,200.0,200.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16.0,10.0,1,0.0,0.0,0.0,307.29583333333335,0.0,0.0,100.0,0.0,Manchester Design 265,09684738,ltd,dissolved,Unknown,Unknown,2015-07-14,10.6,Oxfordshire,Unknown,1.0,1.0,1.0,0.0,3.0,3331.0,0.0,False,0.0,0.0,True,ukcovers.com,True,405.0,com,0.0943396226415094,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Mega Manufacturing 267,255.0,258.0,3,3,66251.28492784995,22083.76164261665,21772.074831649832,17682.441187220407,39919.98583694085,4559.224259259259,1.5,2.1213203435596424,0.0,3.0,365.25,466.6666666666667,400.0,800.0,200.0,305.50504633038935,260.8254234382516,260.8254234382516,272.1509353956229,23.333333333333332,25.0,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,2,100.0,5.666666666666667,6,100.0,0.0,66.66666666666666,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,40.0,5.0,1,0.0,0.0,66251.28492784995,0.0,100.0,0.0,100.0,0.0,Roberts & Walker 903,12574645,ltd,dissolved,47530,Wholesale & Retail,2020-04-27,5.8,Lancashire,Unknown,1.0,1.0,1.0,0.0,3.0,1588.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.5172413793103449,5,occasional,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PinnacleSyst 272,2304.0,2304.0,0,1,4063.966666666667,4063.966666666667,4063.966666666667,0.0,4063.966666666667,4063.966666666667,43.25,84.75996629996197,0.0,170.0,1.0,2000.0,2000.0,2000.0,2000.0,0.0,2.5602990000000005,2.5602990000000005,2.5602990000000005,26.0,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,10.0,1,0.0,0.0,0.0,4063.966666666667,0.0,0.0,100.0,0.0,PinnacleSyst 272,RC000678,royal-charter,active,Unknown,Unknown,Unknown,14.0,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,127.0,0.0,False,0.0,0.0,False,Unknown,False,301.0,Unknown,1.0,4,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JWU 286,576.0,576.0,0,1,589.0483333333334,589.0483333333334,589.0483333333334,0.0,589.0483333333334,589.0483333333334,43.25,84.75996629996197,0.0,170.0,1.0,200.0,200.0,200.0,200.0,0.0,3.3870279166666672,3.3870279166666672,3.3870279166666672,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.0,6.0,1,0.0,0.0,0.0,589.0483333333334,0.0,0.0,100.0,0.0,PrecisionIndu,04814102,ltd,dissolved,18129,Manufacturing,2003-06-27,22.6,North Yorkshire,micro-entity,5.0,3.0,2.0,1.0,53.0,1077.0,19.0,False,0.0,2.0,False,Unknown,False,301.0,Unknown,0.0442477876106194,1,one_time,False,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Green & Wood 287,2362.0,2362.0,0,1,335.44545454545454,335.44545454545454,335.44545454545454,0.0,335.44545454545454,335.44545454545454,43.25,84.75996629996197,0.0,170.0,1.0,300.0,300.0,300.0,300.0,0.0,1.1740590909090909,1.1740590909090909,1.1740590909090909,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.0,8.0,1,0.0,0.0,0.0,335.44545454545454,0.0,0.0,100.0,0.0,Matrix Productions 288,SC430998,ltd,active,22290,Manufacturing,2012-08-23,13.4,Paisley,total-exemption-full,7.0,3.0,2.0,1.0,45.0,27.0,14.0,False,0.0,3.0,True,vacuumforming.co.uk,True,307.0,co.uk,0.0746268656716417,1,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberts & Davies 290,172.0,228.0,56,2,2337.6697222222224,1168.8348611111112,1168.8348611111112,941.112181725766,1834.3016666666667,503.36805555555554,56.0,84.75996629996197,56.0,56.0,13.044642857142858,450.0,450.0,700.0,200.0,353.5533905932738,2.987291285714286,2.987291285714286,2.987291285714286,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,8,100.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.5,6.0,2,0.0,0.0,2337.6697222222224,0.0,100.0,0.0,100.0,0.0,ASYX 291,09516412,ltd,active,"68100,68209",Real Estate,2015-03-28,10.9,Nottinghamshire,dormant,2.0,2.0,2.0,0.0,31.0,55.0,10.0,False,0.0,2.0,True,vale.co.uk,True,301.0,co.uk,0.18348623853211,3,occasional,True,True,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nexus Labels 296,1095.0,1095.0,0,1,1636.5500000000002,1636.5500000000002,1636.5500000000002,0.0,1636.5500000000002,1636.5500000000002,43.25,84.75996629996197,0.0,170.0,1.0,600.0,600.0,600.0,600.0,0.0,3.2731000000000003,3.2731000000000003,3.2731000000000003,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.0,1.0,1,0.0,0.0,0.0,1636.5500000000002,0.0,0.0,100.0,0.0,Eastern Design 297,02090031,ltd,dissolved,Unknown,Unknown,1987-01-15,39.0,Hampshire,total-exemption-full,0.0,0.0,0.0,0.0,174.0,3590.0,2.0,True,60.0,0.0,True,venture.co.uk,True,404.0,co.uk,0.0256410256410256,3,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Enterprises 302,1402.0,1996.0,594,42,39452.09766608316,939.3356587162656,777.9551144781145,623.05062030947,2671.042143021915,91.719768,18.0,27.64507189355817,0.0,132.0,25.825757575757574,822.8571428571429,210.0,17620.0,1.0,2698.002473117424,0.9918545454545454,0.9918545454545454,0.9918545454545454,22.105263157894736,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,42.857142857142854,5.142857142857143,9,100.0,7.142857142857142,100.0,2.380952380952381,2.380952380952381,88.09523809523809,14.285714285714285,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.095238095238095,8.0,9,-3546.737534260275,-35.05431970263069,0.0,30353.49906386093,0.0,0.0,100.0,0.0,VectorDisp 306,00282204,plc,active,"64202,64204",Financial Services,1933-12-01,92.2,Worcester,group,43.0,7.0,6.0,1.0,324.0,21.0,11.0,True,13.0,0.0,True,victoria.co.uk,False,301.0,co.uk,0.455531453362256,5,power_user,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson & King 303,1782.0,1782.0,0,1,542.58,542.58,542.58,0.0,542.58,542.58,43.25,84.75996629996197,0.0,170.0,1.0,150.0,150.0,150.0,150.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26.0,3.0,1,0.0,0.0,0.0,542.58,0.0,0.0,100.0,0.0,Elite Enterprises,01232981,ltd,active,98000,Household Activities,1975-11-10,50.2,Welwyn Garden City,dormant,10.0,3.0,2.0,1.0,114.0,88.0,35.0,False,0.0,0.0,False,Unknown,False,301.0,Unknown,0.0199203187250996,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Oxford Labels 304,1395.0,1991.0,596,23,20663.81963089947,898.42694047389,825.3683199999999,688.6567481033154,3268.0275657142856,82.75121333333333,27.09090909090909,38.809558335309845,0.0,136.0,14.095218120805368,806.695652173913,390.0,6000.0,10.0,1268.3318476996974,4.9180347304778556,4.311950133333333,6.693107291666667,29.65909090909091,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.043478260869565,5.173913043478261,6,100.0,17.391304347826086,100.0,0.0,0.0,52.17391304347826,47.82608695652174,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.304347826086957,2.0,8,-1937.946833227156,-28.135362210516924,0.0,20663.81963089947,0.0,0.0,100.0,0.0,Continental Services 305,01178145,ltd,active,46410,Wholesale & Retail,1974-07-22,51.5,Worcestershire,audit-exemption-subsidiary,27.0,5.0,5.0,0.0,166.0,43.0,23.0,True,9.0,1.0,True,victoriacarpets.co.uk,True,302.0,co.uk,0.4466019417475728,5,frequent,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
EZM 307,746.0,746.0,0,2,2551.534920634921,1275.7674603174603,1275.7674603174603,893.1465753167282,1907.3174603174605,644.2174603174603,0.0,84.75996629996197,0.0,0.0,2.0,4000.0,4000.0,5000.0,3000.0,1414.213562373095,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13.5,1.0,1,0.0,0.0,0.0,2551.534920634921,0.0,0.0,100.0,0.0,Lee & Jackson,02217564,ltd,dissolved,46499,Wholesale & Retail,1988-02-04,38.0,Manchester,total-exemption-full,11.0,1.0,1.0,0.0,126.0,280.0,33.0,True,3.0,3.0,False,Unknown,False,301.0,Unknown,0.0526315789473684,3,occasional,False,False,True,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Global Marketing 308,226.0,1782.0,1556,2,3250.9440476190475,1625.4720238095238,1625.4720238095238,169.7249887418755,1745.4857142857145,1505.4583333333333,1556.0,84.75996629996197,1556.0,1556.0,0.4694730077120822,500.0,500.0,500.0,500.0,0.0,3.5210019666666668,3.5210019666666668,3.840068571428572,12.5,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,8,100.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.5,3.0,2,60.0068452380892,3.691656599383031,1745.4857142857145,1505.4583333333333,53.69165659938341,0.0,100.0,0.0,Royal Communications 571,16744460,ltd,active,43220,Construction,2025-09-26,0.4,Gravesend,Unknown,2.0,2.0,1.0,1.0,2.0,49.0,0.0,False,0.0,2.0,True,vipergas.co.uk,True,200.0,co.uk,5.0,3,occasional,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birmingham Technologies 311,1408.0,1408.0,0,1,118.7,118.7,118.7,0.0,118.7,118.7,43.25,84.75996629996197,0.0,170.0,1.0,5.0,5.0,5.0,5.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26.0,3.0,1,0.0,0.0,0.0,118.7,0.0,0.0,100.0,0.0,BZ 312,12306501,ltd,dissolved,"59112,62012,74100,74202",Information & Communication,2019-11-08,6.2,West Midlands,micro-entity,1.0,1.0,1.0,0.0,7.0,1091.0,1.0,False,0.0,1.0,True,visualar.co.uk,True,200.0,co.uk,0.1612903225806451,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Rapid Packaging 313,2426.0,2426.0,0,1,578.3333333333333,578.3333333333333,578.3333333333333,0.0,578.3333333333333,578.3333333333333,43.25,84.75996629996197,0.0,170.0,1.0,300.0,300.0,300.0,300.0,0.0,2.313333333333333,2.313333333333333,2.313333333333333,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,27.0,6.0,1,0.0,0.0,0.0,578.3333333333333,0.0,0.0,100.0,0.0,Continental Technologies 314,13925399,ltd,active,47730,Wholesale & Retail,2022-02-18,4.0,Norwich,total-exemption-full,1.0,1.0,1.0,0.0,17.0,69.0,3.0,True,2.0,1.0,True,vital.co.uk,False,301.0,co.uk,0.25,1,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SwiftPart 316,507.0,842.0,335,5,2019.2666666666669,403.85333333333335,426.2000000000001,76.3594373124021,492.0333333333333,283.93333333333334,83.75,86.9803617682367,0.0,190.0,5.451492537313433,76.0,80.0,100.0,40.0,26.076809620810597,4.9180347304778556,4.311950133333333,6.693107291666667,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,10.0,4,-253.39999999989868,-25.098220476070388,0.0,2019.2666666666669,0.0,0.0,100.0,0.0,VectorHold 317,SC374012,private-limited-guarant-nsc,dissolved,"85520,85590",Education,2010-03-02,15.9,Moray,total-exemption-small,7.0,5.0,4.0,1.0,20.0,3534.0,5.0,False,0.0,0.0,True,volunteerconnect.com,True,405.0,com,0.3144654088050314,3,regular,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bristol Solutions 324,2376.0,2376.0,0,1,894.8,894.8,894.8,0.0,894.8,894.8,43.25,84.75996629996197,0.0,170.0,1.0,100.0,100.0,100.0,100.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23.0,7.0,1,0.0,0.0,0.0,894.8,0.0,0.0,100.0,0.0,Elite Works,08458474,ltd,active,69202,Professional Services,2013-03-22,12.9,London,micro-entity,2.0,1.0,1.0,0.0,32.0,62.0,12.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.0775193798449612,2,one_time,False,False,True,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
Ultra Industries 325,1502.0,2360.0,858,5,20352.23888888889,4070.447777777778,2148.2083333333335,3596.3622219889403,9182.0,486.1,214.5,429.0,0.0,858.0,2.1284965034965033,1020.0,1000.0,1800.0,250.0,775.0806409658288,4.9180347304778556,4.311950133333333,6.693107291666667,23.75,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.6,7,100.0,20.0,100.0,80.0,80.0,20.0,20.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20.4,8.0,2,-508.0194444445914,-4.992270847625906,0.0,20352.23888888889,0.0,0.0,100.0,0.0,Agile Enterprises 326,11987721,ltd,liquidation,74100,Professional Services,2019-05-09,6.7,London,dormant,3.0,3.0,3.0,0.0,25.0,140.0,6.0,True,2.0,2.0,True,wahooti.com,True,405.0,com,0.7462686567164178,5,regular,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Atlas International 327,2557.0,2557.0,0,2,23547.6990144,11773.8495072,11773.8495072,15792.988201952849,22941.17856,606.5204544000001,0.0,84.75996629996197,0.0,0.0,2.0,1000.0,1000.0,1000.0,1000.0,0.0,11.7738495072,11.7738495072,22.94117856,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,6.5,8,100.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.5,1.0,1,0.0,0.0,0.0,23547.6990144,0.0,0.0,100.0,0.0,OmegaDisp 328,09690376,ltd,liquidation,74100,Professional Services,2015-07-16,10.6,London,total-exemption-full,4.0,4.0,4.0,0.0,41.0,367.0,8.0,True,1.0,4.0,False,Unknown,False,301.0,Unknown,0.1886792452830188,5,occasional,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ExpressInte 339,833.0,2545.0,1712,9,27087.84588235294,3009.760653594771,1331.7733333333333,3485.323007773448,10518.333333333332,461.0,214.0,539.2714662261617,0.0,1547.0,1.920122663551402,2344.4444444444443,1020.0,5000.0,500.0,2031.1026014895892,1.3827419117647055,1.3441583333333331,2.2088499999999995,22.25,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.44444444444444,7.666666666666667,8,100.0,88.88888888888889,100.0,88.88888888888889,88.88888888888889,88.88888888888889,100.0,100.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,22.666666666666668,2.0,5,-5753.691862745405,-42.481723262415585,0.0,27087.84588235294,0.0,0.0,100.0,0.0,Oxford International 340,01469561,ltd,dissolved,18129,Manufacturing,1979-12-28,46.1,Birmingham,total-exemption-small,6.0,3.0,2.0,1.0,79.0,2797.0,29.0,True,2.0,0.0,True,wallplan.co.uk,False,200.0,co.uk,0.1952277657266811,5,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southampton Display 341,500.0,1890.0,1390,18,52476.533016507936,2915.362945361552,854.6993333333334,6694.312465494135,29095.08,153.78693333333334,81.76470588235294,94.15779933956928,0.0,324.0,4.729856115107913,3230.722222222222,250.0,39600.0,1.0,9384.49058948769,4.9180347304778556,4.311950133333333,6.693107291666667,24.705882352941178,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72.22222222222221,5.888888888888889,6,100.0,88.88888888888889,100.0,0.0,0.0,61.111111111111114,38.88888888888889,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,22.333333333333332,11.0,9,-5086.695362348092,-48.466381732458714,0.0,52476.533016507936,0.0,0.0,100.0,0.0,Stellar Display 343,01403566,ltd,active,46900,Wholesale & Retail,1978-12-04,47.2,Warwick,full,12.0,3.0,3.0,0.0,137.0,133.0,31.0,True,5.0,0.0,True,wanzl.co.uk,True,302.0,co.uk,0.3813559322033898,5,frequent,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Liverpool Marketing 342,2314.0,2314.0,0,1,204.58802666666668,204.58802666666668,204.58802666666668,0.0,204.58802666666668,204.58802666666668,43.25,84.75996629996197,0.0,170.0,1.0,20.0,20.0,20.0,20.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,9.0,1,0.0,0.0,0.0,204.58802666666668,0.0,0.0,100.0,0.0,Stellar Display 343,01403566,ltd,active,46900,Wholesale & Retail,1978-12-04,47.2,Warwick,full,12.0,3.0,3.0,0.0,137.0,133.0,31.0,True,5.0,0.0,False,Unknown,False,301.0,Unknown,0.0211864406779661,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
