company,estimates,revenue,avg_order,median_order,first_date,last_date,avg_quantity,tenure_days,revenue_pct,cumulative_pct,days_since_last,segment
Brighton Technologies,1,3166.8530226666667,3166.8530226666667,3166.8530226666667,2024-02-07 00:00:00+00:00,2024-02-07 00:00:00+00:00,2200.0,0,0.017020007015556254,96.91837713295737,352,active
Sterling Packaging,4,3165.8166520404043,791.4541630101011,659.7229391515152,2018-07-02 00:00:00+00:00,2022-12-13 00:00:00+00:00,87.5,1625,0.01701443712165734,96.93539157007903,773,dormant
NationalSyst,1,3151.0,3151.0,3151.0,2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00,4000.0,0,0.0169348061694566,96.9523263762485,1225,dormant
EW 175,1,3150.8333333333335,3150.8333333333335,3150.8333333333335,2023-09-12 00:00:00+00:00,2023-09-12 00:00:00+00:00,200.0,0,0.016933910432327146,96.96926028668082,500,at_risk
Dynamic Print,4,3106.826666666667,776.7066666666667,778.0333333333333,2018-11-16 00:00:00+00:00,2019-04-12 00:00:00+00:00,210.0,147,0.01669740000066612,96.98595768668149,2114,dormant
Mitchell & Thompson 457,1,3080.7666666666664,3080.7666666666664,3080.7666666666664,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,200.0,0,0.0165573425431047,97.0025150292246,497,at_risk
Lee & Taylor,1,3069.3333333333335,3069.3333333333335,3069.3333333333335,2018-05-18 00:00:00+00:00,2018-05-18 00:00:00+00:00,300.0,0,0.01649589497602416,97.01901092420061,2443,dormant
Sheffield Works,6,3019.441130555556,503.24018842592596,496.5822111111112,2018-06-14 00:00:00+00:00,2018-10-11 00:00:00+00:00,274.1666666666667,119,0.01622775318503435,97.03523867738565,2297,dormant
Prime Display 624,4,3002.4555555555557,750.6138888888889,719.2472222222223,2019-06-28 00:00:00+00:00,2020-01-28 00:00:00+00:00,255.75,214,0.0161364655238786,97.05137514290954,1823,dormant
Beta Partners 044,1,2982.5041666666666,2982.5041666666666,2982.5041666666666,2019-09-23 00:00:00+00:00,2019-09-23 00:00:00+00:00,1200.0,0,0.01602923832500688,97.06740438123454,1950,dormant
QuantumSign,1,2976.1733333333336,2976.1733333333336,2976.1733333333336,2021-06-25 00:00:00+00:00,2021-06-25 00:00:00+00:00,2000.0,0,0.015995213750144573,97.08339959498468,1309,dormant
Smith & Lewis,1,2975.129958392857,2975.129958392857,2975.129958392857,2024-10-04 00:00:00+00:00,2024-10-04 00:00:00+00:00,5750.0,0,0.015989606212099817,97.09938920119679,112,active
Delta Media,2,2962.898333333333,1481.4491666666665,1481.4491666666665,2022-07-05 00:00:00+00:00,2022-07-05 00:00:00+00:00,500.0,0,0.01592386828778356,97.11531306948457,934,dormant
AgilePrin 226,2,2936.323096666667,1468.1615483333335,1468.1615483333335,2020-10-14 00:00:00+00:00,2021-04-26 00:00:00+00:00,550.0,194,0.015781041730545408,97.13109411121512,1369,dormant
Beta Graphics 224,5,2903.45694,580.691388,395.9151013333334,2018-03-30 00:00:00+00:00,2018-11-22 00:00:00+00:00,13.8,237,0.015604405109572703,97.14669851632469,2255,dormant
Leeds Associates 230,2,2869.907851051051,1434.9539255255254,1434.9539255255254,2018-04-09 00:00:00+00:00,2018-04-09 00:00:00+00:00,1999.5,0,0.015424098121787137,97.16212261444647,2482,dormant
UrbanMedi 689,4,2848.875261887255,712.2188154718137,733.5875,2019-03-13 00:00:00+00:00,2024-10-08 00:00:00+00:00,275.0,2036,0.015311060095531761,97.177433674542,108,active
Edinburgh Display 141,1,2838.166666666667,2838.166666666667,2838.166666666667,2021-12-03 00:00:00+00:00,2021-12-03 00:00:00+00:00,1000.0,0,0.015253507577471515,97.19268718211947,1148,dormant
Leicester Creative 127,1,2831.5,2831.5,2831.5,2020-07-28 00:00:00+00:00,2020-07-28 00:00:00+00:00,600.0,0,0.015217678092293357,97.20790486021177,1641,dormant
Belfast Labels 549,2,2829.5000000000005,1414.7500000000002,1414.7500000000002,2023-05-17 00:00:00+00:00,2023-05-17 00:00:00+00:00,3250.0,0,0.01520692924673991,97.22311178945851,618,at_risk
Beta Productions 348,1,2798.6171111111107,2798.6171111111107,2798.6171111111107,2024-04-29 00:00:00+00:00,2024-04-29 00:00:00+00:00,170.0,0,0.01504095154528443,97.2381527410038,270,active
Superior Services,3,2795.1399999999994,931.7133333333331,653.9133333333333,2021-01-05 00:00:00+00:00,2021-01-05 00:00:00+00:00,100.0,0,0.015022264080131676,97.25317500508393,1480,dormant
CZW,2,2782.0798611111113,1391.0399305555557,1391.0399305555557,2024-06-13 00:00:00+00:00,2024-10-08 00:00:00+00:00,800.0,117,0.01495207337222006,97.26812707845615,108,active
Southern Solutions,2,2781.996666666667,1390.9983333333334,1390.9983333333334,2018-08-09 00:00:00+00:00,2019-01-17 00:00:00+00:00,625.0,161,0.014951626250102941,97.28307870470626,2199,dormant
Quantum Technologies 557,1,2753.8,2753.8,2753.8,2021-12-21 00:00:00+00:00,2021-12-21 00:00:00+00:00,1000.0,0,0.014800085442541919,97.2978787901488,1130,dormant
Vanguard Industries 888,1,2735.532222222222,2735.532222222222,2735.532222222222,2023-09-19 00:00:00+00:00,2023-09-19 00:00:00+00:00,230.0,0,0.0147019066815729,97.31258069683037,493,at_risk
Evans & Evans,1,2732.6,2732.6,2732.6,2018-07-26 00:00:00+00:00,2018-07-26 00:00:00+00:00,100.0,0,0.014686147679675375,97.32726684451004,2374,dormant
Pro Group 350,2,2724.94,1362.47,1362.47,2023-02-17 00:00:00+00:00,2023-07-18 00:00:00+00:00,300.0,151,0.014644979601205671,97.34191182411124,556,at_risk
Nexus Productions,4,2711.228191746032,677.807047936508,478.99888888888887,2018-05-25 00:00:00+00:00,2022-11-01 00:00:00+00:00,211.25,1621,0.014571286546615476,97.35648311065785,815,dormant
Vector Signs 009,10,2707.4450905405406,270.74450905405405,230.22941666666665,2018-09-10 00:00:00+00:00,2023-11-29 00:00:00+00:00,675.7,1906,0.014550954561330032,97.37103406521918,422,at_risk
Edinburgh Solutions 866,3,2706.6515833333333,902.2171944444444,765.8306666666666,2022-11-30 00:00:00+00:00,2022-11-30 00:00:00+00:00,83.33333333333333,0,0.014546689918122123,97.3855807551373,786,dormant
Wilson & Martin,1,2705.982142857143,2705.982142857143,2705.982142857143,2022-10-19 00:00:00+00:00,2022-10-19 00:00:00+00:00,2500.0,0,0.014543092061979226,97.40012384719928,828,dormant
Lewis & Walker 684,1,2692.6288306666665,2692.6288306666665,2692.6288306666665,2023-11-24 00:00:00+00:00,2023-11-24 00:00:00+00:00,6048.0,0,0.014471325716798026,97.41459517291608,427,at_risk
Hall & Johnson,1,2640.344,2640.344,2640.344,2022-10-12 00:00:00+00:00,2022-10-12 00:00:00+00:00,6000.0,0,0.014190324931985946,97.42878549784807,835,dormant
Central Graphics 817,5,2613.798,522.7596,583.25,2020-01-21 00:00:00+00:00,2020-11-23 00:00:00+00:00,128.2,307,0.014047655504955035,97.44283315335302,1523,dormant
TitanIndu,2,2602.5535714285716,1301.2767857142858,1301.2767857142858,2018-10-22 00:00:00+00:00,2018-10-22 00:00:00+00:00,1225.0,0,0.013987223191929509,97.45682037654495,2286,dormant
Sigma Design,2,2597.5350000000003,1298.7675000000002,1298.7675000000002,2019-11-01 00:00:00+00:00,2020-12-07 00:00:00+00:00,5050.0,402,0.01396025126733718,97.47078062781229,1509,dormant
Metro Systems,1,2585.853662,2585.853662,2585.853662,2022-11-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,1000.0,0,0.01389747081832737,97.48467809863061,815,dormant
Oxford Graphics,1,2562.8757575757577,2562.8757575757577,2562.8757575757577,2023-08-16 00:00:00+00:00,2023-08-16 00:00:00+00:00,1500.0,0,0.01377397784542834,97.49845207647604,527,at_risk
Roberts & Green,4,2557.229097777778,639.3072744444445,642.5304133333334,2019-05-31 00:00:00+00:00,2019-05-31 00:00:00+00:00,106.0,0,0.013743630308397668,97.51219570678444,2065,dormant
EZM 307,2,2551.534920634921,1275.7674603174605,1275.7674603174605,2023-01-09 00:00:00+00:00,2023-01-09 00:00:00+00:00,4000.0,0,0.013713027393066396,97.5259087341775,746,dormant
Pro Industries,1,2493.135714285714,2493.135714285714,2493.135714285714,2023-07-11 00:00:00+00:00,2023-07-11 00:00:00+00:00,2000.0,0,0.013399165368320629,97.53930789954583,563,at_risk
GVRH 282,2,2474.325634920635,1237.1628174603175,1237.1628174603175,2018-04-25 00:00:00+00:00,2022-07-26 00:00:00+00:00,190.0,1553,0.013298072049348965,97.55260597159518,913,dormant
Bath Enterprises 747,1,2448.6055555555554,2448.6055555555554,2448.6055555555554,2020-04-27 00:00:00+00:00,2020-04-27 00:00:00+00:00,3000.0,0,0.013159841468990139,97.56576581306417,1733,dormant
Agile Productions 939,1,2444.3994444444443,2444.3994444444443,2444.3994444444443,2024-03-17 00:00:00+00:00,2024-03-17 00:00:00+00:00,1500.0,0,0.01313723604963315,97.5789030491138,313,active
Morgan & Davies 091,1,2439.616666666667,2439.616666666667,2439.616666666667,2023-02-24 00:00:00+00:00,2023-02-24 00:00:00+00:00,1000.0,0,0.013111531379808255,97.59201458049361,700,at_risk
Taylor & Green 214,2,2430.8306666666663,1215.4153333333331,1215.4153333333331,2022-10-10 00:00:00+00:00,2022-10-10 00:00:00+00:00,210.0,0,0.013064311701291959,97.6050788921949,837,dormant
Smith & Evans,3,2430.6168333333335,810.2056111111111,890.0,2019-02-20 00:00:00+00:00,2019-02-20 00:00:00+00:00,350.0,0,0.01306316247055487,97.61814205466546,2165,dormant
King & Martin,2,2423.35433022533,1211.677165112665,1211.677165112665,2024-06-26 00:00:00+00:00,2024-06-26 00:00:00+00:00,150.0,0,0.01302413070843519,97.63116618537389,212,active
Prime International 818,3,2421.0181000000002,807.0060333333334,600.0301,2021-01-11 00:00:00+00:00,2023-11-08 00:00:00+00:00,146.66666666666666,1031,0.013011574819500507,97.64417776019339,443,at_risk
FSE 449,3,2420.585416666667,806.8618055555556,437.64666666666665,2020-01-08 00:00:00+00:00,2022-09-13 00:00:00+00:00,232.33333333333334,979,0.013009249396338731,97.65718700958972,864,dormant
Edinburgh Marketing,3,2384.348,794.7826666666666,652.4833333333333,2022-10-20 00:00:00+00:00,2024-03-26 00:00:00+00:00,350.0,523,0.012814494198835768,97.67000150378855,304,active
Mitchell & Wood,3,2379.614965740741,793.204988580247,756.5158916666667,2020-10-06 00:00:00+00:00,2021-03-29 00:00:00+00:00,76.66666666666667,174,0.012789056871709793,97.68279056066027,1397,dormant
Nottingham Manufacturing 870,1,2345.4300000000003,2345.4300000000003,2345.4300000000003,2017-10-06 00:00:00+00:00,2017-10-06 00:00:00+00:00,2000.0,0,0.012605332413211235,97.69539589307348,2667,dormant
Sigma Holdings 131,1,2318.633333333333,2318.633333333333,2318.633333333333,2019-06-03 00:00:00+00:00,2019-06-03 00:00:00+00:00,2000.0,0,0.012461315797537625,97.70785720887102,2062,dormant
Brown & Brown 641,3,2309.619165333333,769.8730551111111,561.6602764444444,2024-08-08 00:00:00+00:00,2024-08-08 00:00:00+00:00,266.6666666666667,0,0.01241286984772521,97.72027007871874,169,active
Zenith Productions 982,2,2299.495,1149.7475,1149.7475,2024-07-11 00:00:00+00:00,2024-07-11 00:00:00+00:00,200.0,0,0.012358458302962427,97.7326285370217,197,active
Metro Creative 123,1,2281.916666666667,2281.916666666667,2281.916666666667,2021-07-30 00:00:00+00:00,2021-07-30 00:00:00+00:00,1200.0,0,0.01226398490791892,97.74489252192961,1274,dormant
Flex Associates 934,2,2281.270628021164,1140.635314010582,1140.635314010582,2024-04-19 00:00:00+00:00,2024-05-16 00:00:00+00:00,115.0,27,0.012260512823107885,97.75715303475272,253,active
Eastern Packaging,2,2272.6944444444443,1136.3472222222222,1136.3472222222222,2018-11-16 00:00:00+00:00,2018-11-16 00:00:00+00:00,5000.0,0,0.012214420786755796,97.76936745553948,2261,dormant
Pacific Associates 785,2,2249.057623857143,1124.5288119285715,1124.5288119285715,2024-06-14 00:00:00+00:00,2024-06-14 00:00:00+00:00,225.0,0,0.012087386519822071,97.7814548420593,224,active
Delta Print 771,2,2243.08,1121.54,1121.54,2020-06-16 00:00:00+00:00,2020-06-16 00:00:00+00:00,300.0,0,0.012055260242013553,97.79351010230131,1683,dormant
Global Design,1,2237.3020833333335,2237.3020833333335,2237.3020833333335,2022-01-07 00:00:00+00:00,2022-01-07 00:00:00+00:00,2000.0,0,0.01202420727507821,97.80553430957639,1113,dormant
RJU,1,2227.7908333333335,2227.7908333333335,2227.7908333333335,2023-07-05 00:00:00+00:00,2023-07-05 00:00:00+00:00,1000.0,0,0.011973089796443096,97.81750739937283,569,at_risk
Brown & Baker,1,2216.2,2216.2,2216.2,2023-11-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,400.0,0,0.011910795757775218,97.8294181951306,450,at_risk
Brown & Clarke,1,2210.93,2210.93,2210.93,2022-09-26 00:00:00+00:00,2022-09-26 00:00:00+00:00,250.0,0,0.011882472549741884,97.84130066768034,851,dormant
Leeds Holdings 983,1,2168.95,2168.95,2168.95,2020-01-14 00:00:00+00:00,2020-01-14 00:00:00+00:00,120.0,0,0.011656854281575021,97.85295752196191,1837,dormant
York Media,1,2160.4,2160.4,2160.4,2022-02-11 00:00:00+00:00,2022-02-11 00:00:00+00:00,80.0,0,0.011610902966834034,97.86456842492875,1078,dormant
Phoenix Productions 991,2,2143.1086844444444,1071.5543422222222,1071.5543422222222,2024-08-15 00:00:00+00:00,2024-08-15 00:00:00+00:00,2008.0,0,0.011517972126672738,97.87608639705542,162,active
RoyalPrin,1,2103.546875,2103.546875,2103.546875,2020-02-04 00:00:00+00:00,2020-02-04 00:00:00+00:00,500.0,0,0.01130535023690611,97.88739174729233,1816,dormant
Global Group,1,2092.675,2092.675,2092.675,2018-05-25 00:00:00+00:00,2018-05-25 00:00:00+00:00,200.0,0,0.011246920184280418,97.8986386674766,2436,dormant
Leeds Display 500,2,2083.747425,1041.8737125,1041.8737125,2022-09-20 00:00:00+00:00,2022-10-14 00:00:00+00:00,275.0,24,0.011198939621859506,97.90983760709847,833,dormant
Thompson & Harris,1,2080.1116666666667,2080.1116666666667,2080.1116666666667,2023-09-25 00:00:00+00:00,2023-09-25 00:00:00+00:00,100.0,0,0.011179399519462178,97.92101700661793,487,at_risk
Swift Productions 121,1,2075.106685714286,2075.106685714286,2075.106685714286,2017-09-20 00:00:00+00:00,2017-09-20 00:00:00+00:00,500.0,0,0.011152500635834632,97.93216950725376,2683,dormant
Birmingham Technologies,2,2072.898,1036.449,1036.449,2023-11-02 00:00:00+00:00,2023-11-13 00:00:00+00:00,85.0,11,0.01114063022502515,97.94331013747879,438,at_risk
Glasgow Enterprises,1,2069.59,2069.59,2069.59,2021-06-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,1063.0,0,0.011122851634479748,97.95443298911327,1333,dormant
Beta Packaging 697,4,2067.549666666667,516.8874166666667,493.0391666666667,2017-11-27 00:00:00+00:00,2023-05-02 00:00:00+00:00,93.33333333333333,1982,0.011111886020540973,97.96554487513382,633,at_risk
FIK 745,2,2063.435,1031.7175,1031.7175,2020-01-14 00:00:00+00:00,2020-02-10 00:00:00+00:00,2360.0,27,0.011089772062289012,97.97663464719611,1810,dormant
Northern Enterprises 130,1,2041.7708333333333,2041.7708333333333,2041.7708333333333,2019-01-15 00:00:00+00:00,2019-01-15 00:00:00+00:00,5000.0,0,0.01097333967151694,97.98760798686763,2201,dormant
Northern Solutions,1,2033.5,2033.5,2033.5,2023-08-04 00:00:00+00:00,2023-08-04 00:00:00+00:00,400.0,0,0.010928888716467787,97.9985368755841,539,at_risk
CLJM,1,2025.5,2025.5,2025.5,2023-06-07 00:00:00+00:00,2023-06-07 00:00:00+00:00,5000.0,0,0.010885893334253997,98.00942276891834,597,at_risk
SwiftPart 316,5,2019.2666666666669,403.85333333333335,426.20000000000005,2022-10-05 00:00:00+00:00,2023-09-05 00:00:00+00:00,76.0,335,0.01085239276561242,98.02027516168395,507,at_risk
Atlas Design 177,1,1991.5666666666666,1991.5666666666666,1991.5666666666666,2021-08-02 00:00:00+00:00,2021-08-02 00:00:00+00:00,100.0,0,0.01070352125469717,98.03097868293865,1271,dormant
Express Marketing 043,1,1990.4327777777776,1990.4327777777776,1990.4327777777776,2018-10-04 00:00:00+00:00,2018-10-04 00:00:00+00:00,1000.0,0,0.01069742725642645,98.04167611019508,2304,dormant
Nexus Signs,5,1979.683736111111,395.9367472222222,265.54995833333334,2019-04-03 00:00:00+00:00,2021-08-12 00:00:00+00:00,183.0,862,0.010639657362065166,98.05231576755715,1261,dormant
Rapid International 024,3,1963.4109382857146,654.4703127619049,693.5897142857142,2017-10-16 00:00:00+00:00,2018-01-12 00:00:00+00:00,350.0,88,0.010552200466791334,98.06286796802394,2569,dormant
Gamma Technologies 340,1,1956.8400000000001,1956.8400000000001,1956.8400000000001,2020-04-02 00:00:00+00:00,2020-04-02 00:00:00+00:00,30.0,0,0.010516885466404143,98.07338485349034,1758,dormant
Pro Systems 908,1,1944.12,1944.12,1944.12,2018-08-13 00:00:00+00:00,2018-08-13 00:00:00+00:00,500.0,0,0.010448522808684217,98.08383337629903,2356,dormant
GammaPart 386,1,1940.1666666666665,1940.1666666666665,1940.1666666666665,2022-11-29 00:00:00+00:00,2022-11-29 00:00:00+00:00,410.0,0,0.010427275923973568,98.094260652223,787,dormant
PrecisionMark 677,1,1935.824,1935.824,1935.824,2022-07-19 00:00:00+00:00,2022-07-19 00:00:00+00:00,180.0,0,0.010403936597328516,98.10466458882033,920,dormant
Precision Manufacturing 947,2,1918.12475,959.062375,959.062375,2019-01-29 00:00:00+00:00,2019-01-30 00:00:00+00:00,1000.0,1,0.010308813344997588,98.11497340216532,2186,dormant
Liverpool Productions 984,2,1903.9793333333334,951.9896666666667,951.9896666666667,2023-02-17 00:00:00+00:00,2023-02-17 00:00:00+00:00,50.0,0,0.010232789895478007,98.1252061920608,707,at_risk
Sigma Holdings 090,1,1903.9218666666666,1903.9218666666666,1903.9218666666666,2022-08-16 00:00:00+00:00,2022-08-16 00:00:00+00:00,400.0,0,0.01023248104531577,98.13543867310612,892,dormant
Manchester Marketing 389,1,1901.4,1901.4,1901.4,2023-02-28 00:00:00+00:00,2023-02-28 00:00:00+00:00,250.0,0,0.010218927467662578,98.14565760057378,696,at_risk
Agile Labels,1,1875.7333333333333,1875.7333333333333,1875.7333333333333,2017-12-22 00:00:00+00:00,2017-12-22 00:00:00+00:00,650.0,0,0.010080983949726667,98.1557385845235,2590,dormant
Swift Associates,1,1848.5666666666666,1848.5666666666666,1848.5666666666666,2021-11-15 00:00:00+00:00,2021-11-15 00:00:00+00:00,1000.0,0,0.009934978797625671,98.16567356332114,1166,dormant
ZU 466,2,1842.611111111111,921.3055555555555,921.3055555555555,2021-05-19 00:00:00+00:00,2021-06-21 00:00:00+00:00,1000.0,33,0.00990297112419985,98.17557653444534,1313,dormant
Roberts & Davies 290,1,1834.3016666666667,1834.3016666666667,1834.3016666666667,2024-08-05 00:00:00+00:00,2024-08-05 00:00:00+00:00,700.0,0,0.009858312656715707,98.18543484710206,172,active
Glasgow Communications 967,1,1805.0900000000001,1805.0900000000001,1805.0900000000001,2018-11-28 00:00:00+00:00,2018-11-28 00:00:00+00:00,336.0,0,0.00970131681003631,98.1951361639121,2249,dormant
Southern Display 593,3,1802.4852222222223,600.8284074074074,290.69733333333335,2018-05-16 00:00:00+00:00,2020-04-07 00:00:00+00:00,533.3333333333334,692,0.009687317633019117,98.20482348154512,1753,dormant
Pinnacle Productions,1,1800.3597333333332,1800.3597333333332,1800.3597333333332,2017-12-06 00:00:00+00:00,2017-12-06 00:00:00+00:00,750.0,0,0.009675894357122999,98.21449937590224,2606,dormant
Coventry Enterprises 574,1,1796.2665,1796.2665,1796.2665,2018-11-30 00:00:00+00:00,2018-11-30 00:00:00+00:00,10000.0,0,0.009653895590665889,98.2241532714929,2247,dormant
Summit Graphics,1,1784.0833333333335,1784.0833333333335,1784.0833333333335,2019-01-23 00:00:00+00:00,2019-01-23 00:00:00+00:00,150.0,0,0.009588418102239935,98.23374168959513,2193,dormant
Nexus Industries 544,3,1774.3300633333333,591.4433544444445,516.3288333333334,2019-03-05 00:00:00+00:00,2020-04-03 00:00:00+00:00,506.6666666666667,395,0.009535999905804397,98.24327768950094,1757,dormant
KUR 289,1,1771.7777777777778,1771.7777777777778,1771.7777777777778,2023-10-19 00:00:00+00:00,2023-10-19 00:00:00+00:00,1000.0,0,0.009522282844181917,98.25279997234513,463,at_risk
Ultra Creative,3,1767.1134868113913,589.0378289371305,521.6012745098039,2018-10-29 00:00:00+00:00,2018-11-15 00:00:00+00:00,258.3333333333333,17,0.009497214972574903,98.2622971873177,2262,dormant
AtlanticComm,2,1763.0729071428573,881.5364535714286,881.5364535714286,2018-01-23 00:00:00+00:00,2023-11-07 00:00:00+00:00,550.0,2114,0.009475499189173165,98.27177268650688,444,at_risk
Bristol Works 433,1,1761.2849333333334,1761.2849333333334,1761.2849333333334,2022-11-24 00:00:00+00:00,2022-11-24 00:00:00+00:00,60.0,0,0.009465889862007075,98.28123857636889,792,dormant
HGW,1,1753.1391777777776,1753.1391777777776,1753.1391777777776,2018-11-12 00:00:00+00:00,2018-11-12 00:00:00+00:00,2200.0,0,0.009422111127815672,98.29066068749671,2265,dormant
Leeds Labels,2,1745.6627777777778,872.8313888888889,872.8313888888889,2020-06-30 00:00:00+00:00,2020-06-30 00:00:00+00:00,750.0,0,0.009381929793367775,98.30004261729007,1669,dormant
Pacific Systems 310,1,1745.4857142857145,1745.4857142857145,1745.4857142857145,2024-06-12 00:00:00+00:00,2024-06-12 00:00:00+00:00,500.0,0,0.009380978179303104,98.30942359546938,226,active
Morgan & Baker 499,1,1744.7966666666666,1744.7966666666666,1744.7966666666666,2022-07-26 00:00:00+00:00,2022-07-26 00:00:00+00:00,1100.0,0,0.009377274946085045,98.31880087041547,913,dormant
Glasgow Design,1,1743.3057291666667,1743.3057291666667,1743.3057291666667,2023-12-03 00:00:00+00:00,2023-12-03 00:00:00+00:00,1000.0,0,0.009369262017626374,98.3281701324331,418,at_risk
Apex Associates,6,1740.8883466666666,290.14805777777775,211.45584,2019-02-22 00:00:00+00:00,2023-03-21 00:00:00+00:00,25.833333333333332,1488,0.00935626998205832,98.33752640241516,675,at_risk
Hughes & Walker 868,1,1738.3866666666668,1738.3866666666668,1738.3866666666668,2022-08-12 00:00:00+00:00,2022-08-12 00:00:00+00:00,500.0,0,0.009342824896086246,98.34686922731125,896,dormant
Hall & Davies 088,1,1730.125,1730.125,1730.125,2022-05-19 00:00:00+00:00,2022-05-19 00:00:00+00:00,2000.0,0,0.009298423206579214,98.35616765051782,981,dormant
Morgan & Wright,1,1726.4444444444443,1726.4444444444443,1726.4444444444443,2021-03-23 00:00:00+00:00,2021-03-23 00:00:00+00:00,2000.0,0,0.009278642344970438,98.36544629286279,1403,dormant
York Marketing 944,1,1715.7479666666668,1715.7479666666668,1715.7479666666668,2023-05-26 00:00:00+00:00,2023-05-26 00:00:00+00:00,300.0,0,0.00922115495117083,98.37466744781396,609,at_risk
Martin & Thompson,1,1712.9333333333334,1712.9333333333334,1712.9333333333334,2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00,35000.0,0,0.009206027921676038,98.38387347573564,1242,dormant
Precision Holdings 620,1,1712.875,1712.875,1712.875,2023-01-31 00:00:00+00:00,2023-01-31 00:00:00+00:00,300.0,0,0.009205714413680729,98.39307919014932,724,at_risk
FCHG 520,1,1711.4933333333333,1711.4933333333333,1711.4933333333333,2022-06-20 00:00:00+00:00,2022-06-20 00:00:00+00:00,160.0,0,0.009198288752877554,98.4022774789022,949,dormant
Nexus Works 504,3,1707.9956790123456,569.3318930041152,451.2469135802469,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,2000.0,0,0.009179490879829732,98.41145696978204,1418,dormant
GammaWork,2,1702.426559065934,851.213279532967,851.213279532967,2017-12-12 00:00:00+00:00,2017-12-12 00:00:00+00:00,520.0,0,0.009149560074743431,98.42060652985678,2600,dormant
Beta Media,3,1701.0459666666666,567.0153222222222,414.7909666666667,2018-03-29 00:00:00+00:00,2018-04-03 00:00:00+00:00,206.66666666666666,5,0.009142140187507437,98.42974867004429,2488,dormant
Harris & Johnson,1,1686.5859047619047,1686.5859047619047,1686.5859047619047,2017-09-26 00:00:00+00:00,2017-09-26 00:00:00+00:00,400.0,0,0.009064425701453648,98.43881309574574,2677,dormant
Mega Works,1,1683.415161904762,1683.415161904762,1683.415161904762,2022-09-28 00:00:00+00:00,2022-09-28 00:00:00+00:00,400.0,0,0.009047384788823087,98.44786048053457,849,dormant
Edwards & Martin,1,1668.7419191919194,1668.7419191919194,1668.7419191919194,2023-09-21 00:00:00+00:00,2023-09-21 00:00:00+00:00,100.0,0,0.008968524578978789,98.45682900511355,491,at_risk
Leicester Industries,1,1658.5196969696972,1658.5196969696972,1658.5196969696972,2023-07-28 00:00:00+00:00,2023-07-28 00:00:00+00:00,500.0,0,0.008913586035038947,98.46574259114858,546,at_risk
York Productions 542,1,1658.5196969696972,1658.5196969696972,1658.5196969696972,2023-07-28 00:00:00+00:00,2023-07-28 00:00:00+00:00,500.0,0,0.008913586035038947,98.47465617718362,546,at_risk
RapidMedi 224,1,1655.425925925926,1655.425925925926,1655.425925925926,2019-10-21 00:00:00+00:00,2019-10-21 00:00:00+00:00,4000.0,0,0.008896958801475334,98.48355313598509,1922,dormant
Newcastle Enterprises 038,3,1654.3990909090908,551.4663636363636,256.74833333333333,2019-07-10 00:00:00+00:00,2021-05-26 00:00:00+00:00,360.0,686,0.008891440155972917,98.49244457614107,1339,dormant
Atlantic Holdings 227,1,1640.7721491228071,1640.7721491228071,1640.7721491228071,2017-12-07 00:00:00+00:00,2017-12-07 00:00:00+00:00,950.0,0,0.008818203209659627,98.50126277935072,2605,dormant
Nexus Labels 296,1,1636.5500000000002,1636.5500000000002,1636.5500000000002,2022-01-25 00:00:00+00:00,2022-01-25 00:00:00+00:00,600.0,0,0.008795511595247288,98.51005829094598,1095,dormant
Matrix Solutions,1,1636.1366666666668,1636.1366666666668,1636.1366666666668,2023-03-22 00:00:00+00:00,2023-03-22 00:00:00+00:00,1000.0,0,0.008793290167166241,98.51885158111314,674,at_risk
Newcastle Media,1,1623.4311142857143,1623.4311142857143,1623.4311142857143,2024-10-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,200.0,0,0.008725005157059193,98.5275765862702,115,active
National Partners 628,1,1618.6666666666667,1618.6666666666667,1618.6666666666667,2022-06-28 00:00:00+00:00,2022-06-28 00:00:00+00:00,5000.0,0,0.008699399001256877,98.53627598527146,941,dormant
Eastern Industries 253,1,1618.1727272727273,1618.1727272727273,1618.1727272727273,2021-10-20 00:00:00+00:00,2021-10-20 00:00:00+00:00,130.0,0,0.008696744362127768,98.54497272963359,1192,dormant
Evans & Wilson 395,1,1613.8958333333333,1613.8958333333333,1613.8958333333333,2024-03-07 00:00:00+00:00,2024-03-07 00:00:00+00:00,100.0,0,0.008673758525926258,98.55364648815952,323,active
NorthernWork 993,3,1602.8009083333334,534.2669694444445,660.5373999999999,2018-05-14 00:00:00+00:00,2019-11-28 00:00:00+00:00,50.0,563,0.008614129708300215,98.56226061786782,1884,dormant
Phoenix Communications 664,1,1594.2986666666666,1594.2986666666666,1594.2986666666666,2023-05-11 00:00:00+00:00,2023-05-11 00:00:00+00:00,200.0,0,0.008568435067033671,98.57082905293485,624,at_risk
Delta Group,1,1580.22,1580.22,1580.22,2023-10-10 00:00:00+00:00,2023-10-10 00:00:00+00:00,100.0,0,0.008492770360234436,98.57932182329509,472,at_risk
